Sample_Index	Signal_[mV]
5906	-503.594
5907	-478.631
5908	-455.688
5909	-435.948
5910	-420.102
5911	-408.341
5912	-400.491
5913	-396.202
5914	-395.116
5915	-396.982
5916	-401.665
5917	-409.046
5918	-418.89
5919	-430.761
5920	-444.008
5921	-457.844
5922	-471.491
5923	-484.335
5924	-495.999
5925	-506.293
5926	-515.129
5927	-522.477
5928	-528.382
5929	-532.983
5930	-536.5
5931	-539.171
5932	-541.2
5933	-542.701
5934	-543.662
5935	-543.937
5936	-543.311
5937	-541.59
5938	-538.7
5939	-534.737
5940	-529.913
5941	-524.438
5942	-518.414
5943	-511.769
5944	-504.245
5945	-495.541
5946	-485.545
5947	-474.497
5948	-462.976
5949	-451.798
5950	-441.849
5951	-433.91
5952	-428.532
5953	-425.993
5954	-426.314
5955	-429.309
5956	-434.664
5957	-442.035
5958	-451.121
5959	-461.663
5960	-473.409
5961	-486.116
5962	-499.614
5963	-513.847
5964	-528.817
5965	-544.398
5966	-560.131
5967	-575.153
5968	-588.307
5969	-598.43
5970	-604.711
5971	-606.93
5972	-605.503
5973	-601.363
5974	-595.749
5975	-589.933
5976	-585.013
5977	-581.796
5978	-580.718
5979	-581.759
5980	-584.424
5981	-587.858
5982	-591.112
5983	-593.474
5984	-594.673
5985	-594.876
5986	-594.524
5987	-594.146
5988	-594.239
5989	-595.185
5990	-597.157
5991	-600.044
5992	-603.435
5993	-606.654
5994	-608.848
5995	-609.135
5996	-606.809
5997	-601.478
5998	-593.067
5999	-581.727
6000	-567.784
6001	-551.742
6002	-534.307
6003	-516.346
6004	-498.735
6005	-482.156
6006	-466.991
6007	-453.379
6008	-441.363
6009	-431.032
6010	-422.601
6011	-416.384
6012	-412.69
6013	-411.721
6014	-413.533
6015	-418.041
6016	-425.03
6017	-434.183
6018	-445.161
6019	-457.668
6020	-471.451
6021	-486.276
6022	-501.922
6023	-518.227
6024	-535.106
6025	-552.532
6026	-570.481
6027	-588.868
6028	-607.471
6029	-625.854
6030	-643.337
6031	-659.018
6032	-671.872
6033	-680.942
6034	-685.556
6035	-685.526
6036	-681.207
6037	-673.394
6038	-663.115
6039	-651.39
6040	-639.069
6041	-626.755
6042	-614.774
6043	-603.224
6044	-592.103
6045	-581.425
6046	-571.216
6047	-561.449
6048	-552.001
6049	-542.642
6050	-533.098
6051	-523.145
6052	-512.647
6053	-501.565
6054	-490.062
6055	-478.635
6056	-468.135
6057	-459.547
6058	-453.677
6059	-450.911
6060	-451.167
6061	-454.051
6062	-459.147
6063	-466.275
6064	-475.594
6065	-487.496
6066	-502.354
6067	-520.282
6068	-541.014
6069	-563.945
6070	-588.294
6071	-613.289
6072	-638.279
6073	-662.722
6074	-686.132
6075	-708.036
6076	-728.025
6077	-745.819
6078	-761.225
6079	-774.01
6080	-783.815
6081	-790.201
6082	-792.757
6083	-791.217
6084	-785.554
6085	-776.012
6086	-763.054
6087	-747.239
6088	-729.062
6089	-708.837
6090	-686.73
6091	-662.931
6092	-637.838
6093	-612.16
6094	-586.9
6095	-563.205
6096	-542.116
6097	-524.303
6098	-509.909
6099	-498.535
6100	-489.413
6101	-481.696
6102	-474.752
6103	-468.336
6104	-462.588
6105	-457.899
6106	-454.632
6107	-452.816
6108	-452
6109	-451.394
6110	-450.307
6111	-448.572
6112	-446.661
6113	-445.432
6114	-445.801
6115	-448.527
6116	-454.136
6117	-462.854
6118	-474.585
6119	-488.973
6120	-505.575
6121	-524.04
6122	-544.152
6123	-565.741
6124	-588.547
6125	-612.128
6126	-635.827
6127	-658.835
6128	-680.314
6129	-699.56
6130	-716.082
6131	-729.569
6132	-739.817
6133	-746.747
6134	-750.43
6135	-751.076
6136	-748.989
6137	-744.568
6138	-738.312
6139	-730.775
6140	-722.484
6141	-713.826
6142	-704.979
6143	-695.929
6144	-686.617
6145	-677.084
6146	-667.482
6147	-657.967
6148	-648.615
6149	-639.427
6150	-630.394
6151	-621.553
6152	-612.977
6153	-604.747
6154	-596.931
6155	-589.613
6156	-582.955
6157	-577.238
6158	-572.801
6159	-569.875
6160	-568.404
6161	-567.939
6162	-567.642
6163	-566.405
6164	-563.169
6165	-557.347
6166	-549.092
6167	-539.216
6168	-528.874
6169	-519.234
6170	-511.294
6171	-505.84
6172	-503.48
6173	-504.656
6174	-509.63
6175	-518.439
6176	-530.87
6177	-546.48
6178	-564.62
6179	-584.469
6180	-605.094
6181	-625.506
6182	-644.691
6183	-661.65
6184	-675.487
6185	-685.563
6186	-691.628
6187	-693.832
6188	-692.59
6189	-688.382
6190	-681.572
6191	-672.329
6192	-660.7
6193	-646.795
6194	-630.974
6195	-613.891
6196	-596.436
6197	-579.616
6198	-564.38
6199	-551.471
6200	-541.375
6201	-534.36
6202	-530.481
6203	-529.563
6204	-531.199
6205	-534.761
6206	-539.447
6207	-544.4
6208	-548.859
6209	-552.227
6210	-554.035
6211	-553.94
6212	-551.832
6213	-547.905
6214	-542.566
6215	-536.218
6216	-529.083
6217	-521.15
6218	-512.254
6219	-502.271
6220	-491.342
6221	-479.966
6222	-468.907
6223	-459.006
6224	-451.035
6225	-445.598
6226	-443.04
6227	-443.38
6228	-446.32
6229	-451.338
6230	-457.852
6231	-465.385
6232	-473.619
6233	-482.316
6234	-491.17
6235	-499.669
6236	-507.061
6237	-512.452
6238	-515.047
6239	-514.437
6240	-510.762
6241	-504.628
6242	-496.846
6243	-488.152
6244	-479.057
6245	-469.795
6246	-460.383
6247	-450.788
6248	-441.099
6249	-431.63
6250	-422.931
6251	-415.692
6252	-410.563
6253	-407.956
6254	-407.944
6255	-410.299
6256	-414.627
6257	-420.515
6258	-427.62
6259	-435.707
6260	-444.639
6261	-454.325
6262	-464.673
6263	-475.562
6264	-486.838
6265	-498.315
6266	-509.777
6267	-520.938
6268	-531.378
6269	-540.544
6270	-547.847
6271	-552.783
6272	-555.066
6273	-554.735
6274	-552.143
6275	-547.857
6276	-542.542
6277	-536.856
6278	-531.3
6279	-526.069
6280	-520.968
6281	-515.472
6282	-508.945
6283	-500.911
6284	-491.233
6285	-480.085
6286	-467.753
6287	-454.411
6288	-440.037
6289	-424.536
6290	-407.96
6291	-390.703
6292	-373.533
6293	-357.486
6294	-343.658
6295	-332.997
6296	-326.154
6297	-323.43
6298	-324.808
6299	-330.032
6300	-338.647
6301	-349.94
6302	-362.87
6303	-376.098
6304	-388.154
6305	-397.635
6306	-403.435
6307	-404.981
6308	-402.379
6309	-396.355
6310	-387.992
6311	-378.441
6312	-368.707
6313	-359.522
6314	-351.313
6315	-344.291
6316	-338.589
6317	-334.36
6318	-331.809
6319	-331.156
6320	-332.578
6321	-336.15
6322	-341.817
6323	-349.391
6324	-358.6
6325	-369.136
6326	-380.662
6327	-392.784
6328	-405.018
6329	-416.765
6330	-427.303
6331	-435.822
6332	-441.534
6333	-443.832
6334	-442.404
6335	-437.234
6336	-428.554
6337	-416.811
6338	-402.658
6339	-386.891
6340	-370.304
6341	-353.538
6342	-337.031
6343	-321.079
6344	-305.938
6345	-291.895
6346	-279.291
6347	-268.511
6348	-259.933
6349	-253.827
6350	-250.249
6351	-248.974
6352	-249.516
6353	-251.194
6354	-253.232
6355	-254.881
6356	-255.528
6357	-254.749
6358	-252.275
6359	-247.945
6360	-241.68
6361	-233.442
6362	-223.165
6363	-210.695
6364	-195.787
6365	-178.194
6366	-157.819
6367	-134.884
6368	-109.975
6369	-83.9346
6370	-57.6864
6371	-32.0875
6372	-7.85655
6373	14.4446
6374	34.4036
6375	51.742
6376	66.2961
6377	77.9954
6378	86.838
6379	92.8701
6380	96.1772
6381	96.8814
6382	95.1337
6383	91.0983
6384	84.9295
6385	76.7502
6386	66.6497
6387	54.7085
6388	41.037
6389	25.8037
6390	9.241
6391	-8.37027
6392	-26.7254
6393	-45.5149
6394	-64.4314
6395	-83.1709
6396	-101.436
6397	-118.949
6398	-135.468
6399	-150.799
6400	-164.807
6401	-177.419
6402	-188.626
6403	-198.463
6404	-206.994
6405	-214.289
6406	-220.419
6407	-225.444
6408	-229.421
6409	-232.393
6410	-234.386
6411	-235.421
6412	-235.516
6413	-234.706
6414	-233.042
6415	-230.595
6416	-227.449
6417	-223.68
6418	-219.347
6419	-214.489
6420	-209.143
6421	-203.36
6422	-197.206
6423	-190.769
6424	-184.156
6425	-177.496
6426	-170.918
6427	-164.523
6428	-158.357
6429	-152.4
6430	-146.576
6431	-140.797
6432	-135.002
6433	-129.183
6434	-123.367
6435	-117.591
6436	-111.88
6437	-106.256
6438	-100.729
6439	-95.2936
6440	-89.9089
6441	-84.5136
6442	-79.0523
6443	-73.4953
6444	-67.8384
6445	-62.0958
6446	-56.2947
6447	-50.4678
6448	-44.6401
6449	-38.8194
6450	-32.9996
6451	-27.1646
6452	-21.2865
6453	-15.324
6454	-9.23617
6455	-3.00285
6456	3.36695
6457	9.84488
6458	16.4012
6459	23.0186
6460	29.6942
6461	36.4326
6462	43.2429
6463	50.1435
6464	57.1671
6465	64.3698
6466	71.8364
6467	79.6591
6468	87.8972
6469	96.5537
6470	105.587
6471	114.939
6472	124.559
6473	134.409
6474	144.458
6475	154.669
6476	164.991
6477	175.353
6478	185.673
6479	195.863
6480	205.848
6481	215.581
6482	225.063
6483	234.328
6484	243.423
6485	252.381
6486	261.21
6487	269.909
6488	278.493
6489	287.026
6490	295.618
6491	304.401
6492	313.491
6493	322.968
6494	332.873
6495	343.213
6496	353.973
6497	365.129
6498	376.645
6499	388.468
6500	400.526
6501	412.719
6502	424.91
6503	436.946
6504	448.675
6505	459.967
6506	470.717
6507	480.841
6508	490.273
6509	498.984
6510	506.978
6511	514.305
6512	521.049
6513	527.332
6514	533.3
6515	539.089
6516	544.806
6517	550.52
6518	556.267
6519	562.053
6520	567.87
6521	573.726
6522	579.655
6523	585.71
6524	591.93
6525	598.331
6526	604.909
6527	611.66
6528	618.588
6529	625.71
6530	633.041
6531	640.593
6532	648.363
6533	656.335
6534	664.484
6535	672.79
6536	681.232
6537	689.801
6538	698.483
6539	707.263
6540	716.115
6541	724.996
6542	733.851
6543	742.617
6544	751.236
6545	759.675
6546	767.93
6547	776.037
6548	784.064
6549	792.087
6550	800.167
6551	808.336
6552	816.603
6553	824.968
6554	833.419
6555	841.934
6556	850.482
6557	859.026
6558	867.538
6559	876.005
6560	884.418
6561	892.759
6562	900.999
6563	909.103
6564	917.043
6565	924.794
6566	932.336
6567	939.648
6568	946.712
6569	953.508
6570	960.022
6571	966.243
6572	972.165
6573	977.789
6574	983.124
6575	988.184
6576	992.989
6577	997.572
6578	1001.98
6579	1006.28
6580	1010.51
6581	1014.72
6582	1018.89
6583	1023.02
6584	1027.07
6585	1031.04
6586	1034.9
6587	1038.62
6588	1042.15
6589	1045.47
6590	1048.53
6591	1051.34
6592	1053.88
6593	1056.12
6594	1058.05
6595	1059.62
6596	1060.8
6597	1061.59
6598	1062
6599	1062.01
6600	1061.63
6601	1060.86
6602	1059.68
6603	1058.11
6604	1056.17
6605	1053.88
6606	1051.26
6607	1048.32
6608	1045.04
6609	1041.44
6610	1037.53
6611	1033.33
6612	1028.87
6613	1024.18
6614	1019.32
6615	1014.32
6616	1009.21
6617	1004.01
6618	998.757
6619	993.432
6620	988.026
6621	982.517
6622	976.886
6623	971.126
6624	965.239
6625	959.231
6626	953.109
6627	946.872
6628	940.523
6629	934.064
6630	927.504
6631	920.852
6632	914.119
6633	907.317
6634	900.464
6635	893.585
6636	886.713
6637	879.879
6638	873.119
6639	866.466
6640	859.952
6641	853.598
6642	847.411
6643	841.388
6644	835.519
6645	829.791
6646	824.191
6647	818.707
6648	813.329
6649	808.047
6650	802.848
6651	797.718
6652	792.641
6653	787.604
6654	782.591
6655	777.592
6656	772.595
6657	767.599
6658	762.607
6659	757.629
6660	752.684
6661	747.793
6662	742.98
6663	738.27
6664	733.684
6665	729.242
6666	724.956
6667	720.823
6668	716.825
6669	712.931
6670	709.105
6671	705.32
6672	701.558
6673	697.815
6674	694.087
6675	690.362
6676	686.627
6677	682.877
6678	679.127
6679	675.408
6680	671.761
6681	668.232
6682	664.874
6683	661.738
6684	658.869
6685	656.301
6686	654.053
6687	652.135
6688	650.542
6689	649.249
6690	648.212
6691	647.375
6692	646.683
6693	646.088
6694	645.545
6695	645.008
6696	644.427
6697	643.758
6698	642.96
6699	642.003
6700	640.869
6701	639.552
6702	638.057
6703	636.4
6704	634.606
6705	632.712
6706	630.759
6707	628.797
6708	626.885
6709	625.084
6710	623.454
6711	622.044
6712	620.893
6713	620.025
6714	619.455
6715	619.184
6716	619.205
6717	619.496
6718	620.013
6719	620.692
6720	621.46
6721	622.245
6722	622.99
6723	623.655
6724	624.219
6725	624.665
6726	624.979
6727	625.149
6728	625.169
6729	625.045
6730	624.787
6731	624.4
6732	623.881
6733	623.222
6734	622.427
6735	621.521
6736	620.542
6737	619.526
6738	618.505
6739	617.504
6740	616.538
6741	615.617
6742	614.741
6743	613.908
6744	613.123
6745	612.392
6746	611.718
6747	611.099
6748	610.524
6749	609.973
6750	609.42
6751	608.835
6752	608.189
6753	607.457
6754	606.616
6755	605.653
6756	604.56
6757	603.339
6758	602.002
6759	600.562
6760	599.037
6761	597.447
6762	595.811
6763	594.15
6764	592.486
6765	590.837
6766	589.223
6767	587.661
6768	586.177
6769	584.803
6770	583.573
6771	582.508
6772	581.614
6773	580.87
6774	580.244
6775	579.701
6776	579.21
6777	578.743
6778	578.276
6779	577.798
6780	577.302
6781	576.786
6782	576.242
6783	575.651
6784	574.981
6785	574.195
6786	573.257
6787	572.142
6788	570.841
6789	569.361
6790	567.718
6791	565.933
6792	564.03
6793	562.043
6794	560.015
6795	557.994
6796	556.033
6797	554.176
6798	552.469
6799	550.957
6800	549.68
6801	548.664
6802	547.913
6803	547.406
6804	547.11
6805	546.987
6806	546.992
6807	547.078
6808	547.201
6809	547.321
6810	547.407
6811	547.427
6812	547.352
6813	547.16
6814	546.84
6815	546.388
6816	545.81
6817	545.114
6818	544.311
6819	543.413
6820	542.439
6821	541.416
6822	540.381
6823	539.384
6824	538.475
6825	537.693
6826	537.051
6827	536.537
6828	536.116
6829	535.74
6830	535.359
6831	534.928
6832	534.413
6833	533.793
6834	533.061
6835	532.224
6836	531.294
6837	530.287
6838	529.218
6839	528.094
6840	526.918
6841	525.689
6842	524.402
6843	523.058
6844	521.666
6845	520.237
6846	518.783
6847	517.31
6848	515.817
6849	514.293
6850	512.724
6851	511.099
6852	509.416
6853	507.688
6854	505.942
6855	504.211
6856	502.533
6857	500.942
6858	499.468
6859	498.137
6860	496.973
6861	495.988
6862	495.178
6863	494.52
6864	493.971
6865	493.483
6866	493.005
6867	492.489
6868	491.893
6869	491.184
6870	490.334
6871	489.322
6872	488.135
6873	486.766
6874	485.22
6875	483.514
6876	481.679
6877	479.759
6878	477.804
6879	475.863
6880	473.982
6881	472.196
6882	470.536
6883	469.022
6884	467.663
6885	466.462
6886	465.423
6887	464.552
6888	463.853
6889	463.32
6890	462.932
6891	462.653
6892	462.446
6893	462.276
6894	462.114
6895	461.942
6896	461.751
6897	461.546
6898	461.343
6899	461.162
6900	461.019
6901	460.923
6902	460.875
6903	460.864
6904	460.872
6905	460.876
6906	460.856
6907	460.797
6908	460.692
6909	460.543
6910	460.35
6911	460.115
6912	459.835
6913	459.5
6914	459.097
6915	458.612
6916	458.04
6917	457.385
6918	456.664
6919	455.892
6920	455.082
6921	454.232
6922	453.332
6923	452.36
6924	451.297
6925	450.139
6926	448.899
6927	447.605
6928	446.294
6929	445.006
6930	443.78
6931	442.651
6932	441.648
6933	440.788
6934	440.079
6935	439.512
6936	439.066
6937	438.701
6938	438.374
6939	438.038
6940	437.659
6941	437.213
6942	436.69
6943	436.096
6944	435.442
6945	434.744
6946	434.028
6947	433.327
6948	432.675
6949	432.099
6950	431.617
6951	431.232
6952	430.942
6953	430.736
6954	430.604
6955	430.537
6956	430.524
6957	430.552
6958	430.603
6959	430.66
6960	430.703
6961	430.711
6962	430.664
6963	430.542
6964	430.329
6965	430.008
6966	429.563
6967	428.985
6968	428.281
6969	427.471
6970	426.583
6971	425.639
6972	424.659
6973	423.656
6974	422.636
6975	421.602
6976	420.565
6977	419.542
6978	418.554
6979	417.622
6980	416.772
6981	416.035
6982	415.444
6983	415.036
6984	414.848
6985	414.919
6986	415.278
6987	415.945
6988	416.919
6989	418.192
6990	419.743
6991	421.541
6992	423.545
6993	425.699
6994	427.941
6995	430.206
6996	432.428
6997	434.552
6998	436.529
6999	438.317
7000	439.883
7001	441.207
7002	442.29
7003	443.142
7004	443.776
7005	444.202
7006	444.431
7007	444.479
7008	444.369
7009	444.135
7010	443.823
7011	443.483
7012	443.163
7013	442.903
7014	442.726
7015	442.639
7016	442.642
7017	442.734
7018	442.91
7019	443.166
7020	443.5
7021	443.907
7022	444.385
7023	444.928
7024	445.525
7025	446.165
7026	446.839
7027	447.539
7028	448.262
7029	449.004
7030	449.763
7031	450.538
7032	451.335
7033	452.156
7034	452.993
7035	453.831
7036	454.642
7037	455.391
7038	456.033
7039	456.524
7040	456.828
7041	456.925
7042	456.809
7043	456.497
7044	456.011
7045	455.375
7046	454.614
7047	453.754
7048	452.822
7049	451.847
7050	450.855
7051	449.867
7052	448.897
7053	447.951
7054	447.025
7055	446.104
7056	445.158
7057	444.156
7058	443.073
7059	441.892
7060	440.597
7061	439.17
7062	437.586
7063	435.819
7064	433.856
7065	431.704
7066	429.395
7067	426.979
7068	424.503
7069	422.008
7070	419.523
7071	417.065
7072	414.642
7073	412.257
7074	409.921
7075	407.65
7076	405.467
7077	403.398
7078	401.464
7079	399.685
7080	398.066
7081	396.612
7082	395.322
7083	394.197
7084	393.238
7085	392.446
7086	391.825
7087	391.37
7088	391.068
7089	390.887
7090	390.785
7091	390.721
7092	390.653
7093	390.546
7094	390.372
7095	390.104
7096	389.72
7097	389.194
7098	388.506
7099	387.636
7100	386.574
7101	385.316
7102	383.865
7103	382.239
7104	380.472
7105	378.614
7106	376.721
7107	374.844
7108	373.023
7109	371.278
7110	369.614
7111	368.026
7112	366.513
7113	365.079
7114	363.739
7115	362.508
7116	361.398
7117	360.416
7118	359.561
7119	358.83
7120	358.215
7121	357.708
7122	357.293
7123	356.956
7124	356.686
7125	356.476
7126	356.321
7127	356.218
7128	356.161
7129	356.141
7130	356.142
7131	356.149
7132	356.157
7133	356.167
7134	356.184
7135	356.21
7136	356.241
7137	356.279
7138	356.329
7139	356.406
7140	356.525
7141	356.711
7142	356.994
7143	357.428
7144	358.091
7145	359.087
7146	360.534
7147	362.562
7148	365.312
7149	368.928
7150	373.566
7151	379.384
7152	386.532
7153	395.143
7154	405.322
7155	417.143
7156	430.643
7157	445.814
7158	462.605
7159	480.923
7160	500.638
7161	521.597
7162	543.621
7163	566.505
7164	590.023
7165	613.922
7166	637.934
7167	661.771
7168	685.129
7169	707.694
7170	729.135
7171	749.116
7172	767.298
7173	783.354
7174	796.985
7175	807.929
7176	815.978
7177	820.977
7179	821.471
7180	816.901
7181	809.15
7182	798.287
7183	784.424
7184	767.716
7185	748.359
7186	726.592
7187	702.694
7188	676.977
7189	649.778
7190	621.45
7191	592.36
7192	562.881
7193	533.39
7194	504.254
7195	475.819
7196	448.406
7197	422.3
7198	397.749
7199	374.957
7200	354.082
7201	335.234
7202	318.481
7203	303.842
7204	291.288
7205	280.76
7206	272.171
7207	265.419
7208	260.385
7209	256.936
7210	254.928
7211	254.21
7212	254.632
7213	256.048
7214	258.317
7215	261.31
7216	264.904
7217	268.986
7218	273.451
7219	278.202
7220	283.151
7221	288.224
7222	293.353
7223	298.483
7224	303.565
7225	308.557
7226	313.424
7227	318.143
7228	322.702
7229	327.104
7230	331.357
7231	335.474
7232	339.46
7233	343.316
7234	347.03
7235	350.594
7236	354.002
7237	357.252
7238	360.337
7239	363.242
7240	365.948
7241	368.44
7242	370.71
7243	372.765
7244	374.627
7245	376.325
7246	377.888
7247	379.341
7248	380.699
7249	381.974
7250	383.175
7251	384.312
7252	385.39
7253	386.417
7254	387.401
7255	388.348
7256	389.258
7257	390.123
7258	390.931
7259	391.672
7260	392.342
7261	392.941
7262	393.479
7263	393.967
7264	394.417
7265	394.842
7266	395.252
7267	395.662
7268	396.088
7269	396.544
7270	397.035
7271	397.563
7272	398.123
7273	398.702
7274	399.282
7275	399.85
7276	400.401
7277	400.939
7278	401.479
7279	402.034
7280	402.616
7281	403.237
7282	403.905
7283	404.621
7284	405.371
7285	406.133
7286	406.888
7287	407.637
7288	408.395
7289	409.179
7290	409.995
7291	410.832
7292	411.672
7293	412.495
7294	413.286
7295	414.037
7296	414.751
7297	415.439
7298	416.117
7299	416.804
7300	417.516
7301	418.264
7302	419.054
7303	419.889
7304	420.771
7305	421.699
7306	422.668
7307	423.675
7308	424.713
7309	425.782
7310	426.883
7311	428.026
7312	429.22
7313	430.476
7314	431.803
7315	433.2
7316	434.667
7317	436.202
7318	437.806
7319	439.487
7320	441.256
7321	443.118
7322	445.081
7323	447.151
7324	449.34
7325	451.664
7326	454.137
7327	456.769
7328	459.556
7329	462.487
7330	465.551
7331	468.744
7332	472.067
7333	475.518
7334	479.094
7335	482.782
7336	486.568
7337	490.427
7338	494.332
7339	498.265
7340	502.221
7341	506.2
7342	510.199
7343	514.201
7344	518.181
7345	522.115
7346	525.991
7347	529.807
7348	533.568
7349	537.279
7350	540.955
7351	544.614
7352	548.278
7353	551.969
7354	555.699
7355	559.472
7356	563.27
7357	567.07
7358	570.848
7359	574.586
7360	578.272
7361	581.9
7362	585.463
7363	588.955
7364	592.368
7365	595.697
7366	598.942
7367	602.105
7368	605.196
7369	608.228
7370	611.217
7371	614.175
7372	617.115
7373	620.037
7374	622.931
7375	625.779
7376	628.552
7377	631.226
7378	633.788
7379	636.237
7380	638.575
7381	640.806
7382	642.932
7383	644.955
7384	646.88
7385	648.712
7386	650.461
7387	652.134
7388	653.736
7389	655.272
7390	656.74
7391	658.133
7392	659.431
7393	660.601
7394	661.598
7395	662.365
7396	662.845
7397	662.984
7398	662.744
7399	662.104
7400	661.057
7401	659.607
7402	657.76
7403	655.524
7404	652.906
7405	649.91
7406	646.54
7407	642.804
7408	638.706
7409	634.248
7410	629.436
7411	624.28
7412	618.796
7413	613.01
7414	606.946
7415	600.624
7416	594.05
7417	587.226
7418	580.149
7419	572.818
7420	565.24
7421	557.429
7422	549.4
7423	541.173
7424	532.774
7425	524.233
7426	515.585
7427	506.862
7428	498.092
7429	489.304
7430	480.519
7431	471.745
7432	462.975
7433	454.201
7434	445.424
7435	436.664
7436	427.945
7437	419.293
7438	410.726
7439	402.262
7440	393.911
7441	385.683
7442	377.591
7443	369.646
7444	361.866
7445	354.26
7446	346.837
7447	339.6
7448	332.559
7449	325.73
7450	319.128
7451	312.758
7452	306.623
7453	300.72
7454	295.039
7455	289.565
7456	284.286
7457	279.2
7458	274.311
7459	269.632
7460	265.174
7461	260.952
7462	256.973
7463	253.234
7464	249.724
7465	246.425
7466	243.323
7467	240.404
7468	237.652
7469	235.053
7470	232.596
7471	230.269
7472	228.06
7473	225.944
7474	223.892
7475	221.875
7476	219.871
7477	217.86
7478	215.829
7479	213.775
7480	211.705
7481	209.635
7482	207.584
7483	205.57
7484	203.615
7485	201.734
7486	199.945
7487	198.263
7488	196.698
7489	195.253
7490	193.924
7491	192.7
7492	191.567
7493	190.514
7494	189.532
7495	188.612
7496	187.747
7497	186.933
7498	186.17
7499	185.454
7500	184.773
7501	184.106
7502	183.427
7503	182.707
7504	181.926
7505	181.073
7506	180.146
7507	179.147
7508	178.081
7509	176.957
7510	175.8
7511	174.646
7512	173.543
7513	172.535
7514	171.646
7515	170.88
7516	170.216
7517	169.627
7518	169.086
7519	168.574
7520	168.075
7521	167.577
7522	167.064
7523	166.52
7524	165.928
7525	165.274
7526	164.553
7527	163.77
7528	162.938
7529	162.068
7530	161.168
7531	160.247
7532	159.322
7533	158.412
7534	157.552
7535	156.785
7536	156.158
7537	155.703
7538	155.438
7539	155.366
7540	155.475
7541	155.738
7542	156.118
7543	156.572
7544	157.06
7545	157.546
7546	157.998
7547	158.387
7548	158.682
7549	158.859
7550	158.901
7551	158.799
7552	158.552
7553	158.164
7554	157.643
7555	156.998
7556	156.243
7557	155.394
7558	154.474
7559	153.509
7560	152.524
7561	151.54
7562	150.57
7563	149.623
7564	148.711
7565	147.854
7566	147.074
7567	146.391
7568	145.822
7569	145.382
7570	145.077
7571	144.906
7572	144.854
7573	144.893
7574	144.988
7575	145.105
7576	145.221
7577	145.319
7578	145.39
7579	145.433
7580	145.446
7581	145.426
7582	145.363
7583	145.247
7584	145.067
7585	144.809
7586	144.46
7587	144.002
7588	143.417
7589	142.687
7590	141.8
7591	140.75
7592	139.545
7593	138.201
7594	136.745
7595	135.211
7596	133.638
7597	132.066
7598	130.533
7599	129.067
7600	127.685
7601	126.397
7602	125.201
7603	124.092
7604	123.061
7605	122.107
7606	121.242
7607	120.482
7608	119.843
7609	119.332
7610	118.948
7611	118.689
7612	118.55
7613	118.522
7614	118.589
7615	118.73
7616	118.925
7617	119.152
7618	119.391
7619	119.615
7620	119.796
7621	119.904
7622	119.915
7623	119.815
7624	119.603
7625	119.285
7626	118.872
7627	118.374
7628	117.806
7629	117.179
7630	116.503
7631	115.787
7632	115.048
7633	114.308
7634	113.576
7635	112.853
7636	112.124
7637	111.368
7638	110.562
7639	109.685
7640	108.722
7641	107.666
7642	106.521
7643	105.296
7644	104.007
7645	102.661
7646	101.265
7647	99.817
7648	98.3193
7649	96.7728
7650	95.1799
7651	93.5424
7652	91.8597
7653	90.1269
7654	88.338
7655	86.4916
7656	84.5952
7657	82.6617
7658	80.7042
7659	78.734
7660	76.7616
7661	74.7964
7662	72.8423
7663	70.8966
7664	68.9536
7665	67.0092
7666	65.0639
7667	63.1239
7668	61.2008
7669	59.31
7670	57.4706
7671	55.7044
7672	54.0322
7673	52.4707
7674	51.033
7675	49.7314
7676	48.5767
7677	47.5757
7678	46.7316
7679	46.0478
7680	45.5297
7681	45.1826
7682	45.0032
7683	44.9728
7684	45.0566
7685	45.2115
7686	45.3924
7687	45.5545
7688	45.6566
7689	45.6674
7690	45.5689
7691	45.3527
7692	45.0157
7693	44.5582
7694	43.9852
7695	43.3042
7696	42.5224
7697	41.6452
7698	40.6803
7699	39.6434
7700	38.5596
7701	37.4612
7702	36.383
7703	35.3539
7704	34.39
7705	33.4944
7706	32.6631
7707	31.8893
7708	31.1654
7709	30.4822
7710	29.8282
7711	29.1869
7712	28.5387
7713	27.8651
7714	27.151
7715	26.3823
7716	25.5448
7717	24.6244
7718	23.61
7719	22.4948
7720	21.2738
7721	19.9406
7722	18.4864
7723	16.9038
7724	15.1921
7725	13.3588
7726	11.4189
7727	9.39557
7728	7.32151
7729	5.23412
7730	3.16868
7731	1.15683
7732	-0.770011
7733	-2.57805
7734	-4.23452
7735	-5.7162
7736	-7.01605
7737	-8.14213
7738	-9.10945
7739	-9.92952
7740	-10.6033
7741	-11.1218
7742	-11.4751
7743	-11.663
7744	-11.6987
7745	-11.6064
7746	-11.414
7747	-11.1458
7748	-10.8174
7749	-10.4372
7750	-10.0123
7751	-9.55507
7752	-9.08608
7753	-8.63214
7754	-8.22006
7755	-7.87102
7756	-7.59954
7757	-7.415
7758	-7.32214
7759	-7.3217
7760	-7.41198
7761	-7.58868
7762	-7.84286
7763	-8.15876
7764	-8.51368
7765	-8.88133
7766	-9.23632
7767	-9.55757
7768	-9.83119
7769	-10.0527
7770	-10.2271
7771	-10.3677
7772	-10.4915
7773	-10.6153
7774	-10.7523
7775	-10.9118
7776	-11.0991
7777	-11.3154
7778	-11.5567
7779	-11.8145
7780	-12.0766
7781	-12.3305
7782	-12.5684
7783	-12.7886
7784	-12.9919
7785	-13.1785
7786	-13.3487
7787	-13.5008
7788	-13.6263
