-2.1327567,-3.4493215,-5.5369789,-6.4700683,-11.7884458,-2.4479255,-3.3592275,-3.1674422
2.9679172,-1.0118335,2.4237664,2.4130829,2.6048003,3.3552924,1.1368394,1.8748892
-1.2438253,-2.2001001,-1.1114860,-0.2062041,-2.8214489,0.0693057,-1.8381560,-0.2150452
2.2197042,-0.2974345,0.1724982,-1.5036105,-2.9495502,-2.4548750,-3.6103494,-3.1076492
4.2993813,2.6015057,4.1631841,0.7785865,2.4706142,-0.6658001,-2.0877501,-1.8901009
-0.5594053,1.0849181,1.1341348,1.1313093,0.0045379,-0.0612889,-0.8511498,0.2279129
-0.7820967,0.6806131,0.7302659,4.1728477,1.7365690,3.3205728,2.9023397,4.4127658
3.4006536,4.0048680,6.5233098,8.4098564,4.5366855,7.9814157,6.7951142,8.0593516
4.8349290,3.7920800,8.7152012,8.9810993,5.7178231,6.2190638,5.7204370,5.8262740
1.5811194,-0.3172116,1.7202725,3.5691904,2.2652034,4.0350131,2.8487173,3.2958569
1.9645784,0.6733341,-0.5852280,1.4277191,1.7528882,5.0062870,2.4956336,3.6982027
2.6585160,2.1214319,-0.3994736,-2.1030154,-0.7364018,-1.8585600,-1.9896880,-1.9935399
1.5190685,1.5442688,-1.0374585,-4.8574873,-1.4583746,-6.1613285,-4.5029873,-4.9537838
-0.7912491,0.2538202,-1.2272867,-3.7181583,-0.2764548,-1.4591599,-2.3718224,-1.7614296
-1.5643351,-1.7949301,-0.1536618,-3.6536141,-0.8870375,0.2263826,-2.1687038,-2.5535846
1.3187405,-2.0480039,0.6610597,-3.4319969,-1.4272073,-0.8502539,-2.0764212,-3.8628064
1.8472487,-2.9751218,-2.5138140,-1.2897045,-1.8914247,0.9069245,-0.9059227,-2.1910223
-0.1408469,-4.8236175,-3.8711498,-0.4112345,-1.0164190,1.7705940,-1.6785486,-1.8659792
1.4308871,-3.3115769,-1.8536959,-2.2426589,-3.6940205,0.6496164,-2.8312656,-1.6180632
5.5701658,-0.0269924,0.0995009,-0.6037741,-3.4083209,2.7386182,0.0646350,0.7395338
6.4129159,1.0199370,0.0827878,1.0133530,-0.1294454,5.8630743,2.5965616,2.1281920
4.3078313,-0.0678506,-0.7238219,-0.2128535,0.9381701,7.9110133,1.8715562,3.0347665
1.9797836,-3.3804352,-2.2724637,-2.9269475,-1.1064032,6.6936542,-1.0828230,0.7284465
3.3791375,-4.5234262,-2.0580920,-4.3477402,-3.9144905,4.4507318,-3.5136967,-2.4736758
6.6084977,-2.1195320,0.6041663,-2.9602502,-4.1205579,6.6460523,-2.3199506,-0.4138616
7.9607204,-0.1913067,4.0109229,-0.0735828,2.3957297,10.5189774,1.7210530,4.0692537
2.9532824,-1.9500089,-0.0073762,-3.4086998,0.0859899,4.8136299,-0.3181491,0.9960164
-3.0684653,-3.5099524,-5.3153740,-5.6987902,-4.3418791,-3.2576864,-4.2112222,-4.2583720
-3.1763298,-0.9763728,-4.0346579,-2.5564224,-2.1399562,-2.7295771,-1.2854307,-2.4100567
-0.9429116,4.4257415,2.3002594,2.9870697,4.4833534,-0.1553588,4.3275742,2.5097578
-7.2329016,4.5095937,3.5263048,4.1906331,5.7473647,-3.7813278,4.8473540,2.6994363
-13.3555368,0.9558768,1.6744497,1.3577713,3.2634677,-9.3128634,2.1338941,0.1770115
-13.7758425,-1.0834254,-2.1196368,-1.6333871,1.1513593,-14.6577421,-1.6682831,-3.0148932
-10.8880085,0.1981167,-3.9185623,0.0511480,2.0168837,-14.7209192,-0.9517527,-3.1408605
-6.3001341,2.6919734,-0.4574117,3.2957039,3.0483260,-10.7674810,2.3673400,-1.1177124
-5.7172893,2.9524489,0.6244467,3.8276217,2.7778074,-8.4337007,2.4092186,0.4323659
-3.8235313,5.0839886,2.9226063,5.1353253,3.3992102,-3.2933116,4.1330901,4.1614848
1.4040666,6.9780255,7.5602696,7.2075183,5.2307229,0.9685079,6.1946261,5.5725280
-0.7264072,1.0226429,0.8265921,2.0262112,-0.1520224,-3.6354618,0.9568545,-0.7166314
-1.8935640,-2.5233057,-4.1194898,-1.0792749,-3.9749170,-4.2941756,-2.1178794,-3.2881904
0.6938550,0.3632586,1.1188590,2.2432139,-0.6446402,0.3257637,0.2891321,0.1143838
-2.5184525,-0.5798617,0.2636888,0.4376774,-0.6944388,1.0551685,0.2713655,0.3496496
-2.3778148,-1.6210537,-1.0344825,-1.9523586,-1.1756822,1.6215855,-0.4715784,-0.8815476
4.9607399,1.7469786,3.7855856,0.6431219,0.7918182,1.8111351,-0.8460572,-1.3424398
5.2489148,1.4535862,2.3658561,2.9604206,1.2623964,1.4546444,-1.4765762,-1.0267701
0.6809327,-1.3914293,-1.9219797,2.3288606,-1.5536510,0.9538568,-2.0608158,0.0125530
1.3301389,-1.0022314,-0.7116127,0.8348103,-3.3174609,0.2216466,-2.3287630,0.4703390
1.2957588,-0.1782953,-0.0106756,1.2170355,-1.1393858,2.5484237,-0.0934112,1.7237540
