-2.4469042,-3.8884165,-2.8179258,-0.7303950,2.4053253,-2.3283247,-2.4191373,-2.4542512
-2.8000620,-2.0855379,-3.8722342,-3.3137201,-3.4600007,0.6824003,-1.0713063,-1.3955712
2.2349389,1.4051124,0.0097248,-0.8073275,-0.1924365,1.3530879,0.7333623,0.3113537
2.5251547,1.6759310,0.4210261,0.0459424,0.2486684,2.4287329,1.7239990,2.1814923
-2.2277288,-1.5986438,-2.4269376,-0.2636073,-0.8825777,2.3189736,0.1984175,1.4625497
-0.9598120,-1.8380311,-0.2350121,-1.4442795,-0.8795010,-1.4057828,-2.4317592,-1.1792430
0.5217784,-0.8591630,0.5114386,-3.0411221,-2.1046680,-3.3222772,-2.6835431,-2.2453083
-2.5179493,-2.3191784,-3.8665338,-1.4052831,-1.8586067,-2.0630496,-1.8238357,-2.5442370
-1.4088970,-0.6170973,-2.9321128,0.5383547,-0.4078055,1.4729802,0.6945165,-0.8414548
1.0965426,1.6433103,0.9126961,0.3537910,1.0570824,3.1069802,3.0371520,1.5179630
2.3106757,2.7134074,3.0817748,0.7101529,1.6011318,1.6317452,2.7724287,1.2963404
3.5423006,2.1855707,2.3409360,0.5929589,1.9296614,-0.2059750,0.5064187,-0.4882276
0.9515375,-0.3157447,-1.5687048,-1.7150760,-0.5470700,-0.4222212,-1.0145058,-0.1362849
-2.5342481,-1.6772391,-2.9301482,-1.1964926,-0.6397996,-0.4118325,-1.0872078,0.3573113
-2.7443906,-1.1553313,-2.7817771,0.5894073,0.3725893,-0.7133408,-0.7123483,-0.1408682
-1.7058410,0.0488243,-1.6510157,0.1647607,0.0469009,-0.6138317,0.6189673,1.2163884
-0.4651272,0.5800385,0.1664360,-1.0183694,0.6594629,-1.1142008,1.4019804,1.1633443
0.1069977,0.2793868,-0.4843445,-1.9283603,-1.0198974,-2.2472672,-0.0533076,-2.3294992
-0.9141191,-0.5650549,-1.1829260,-2.0671572,-2.3238523,-3.9497155,-2.2638167,-4.4462946
-1.8628355,-1.1709346,-0.3746313,-0.3461767,-1.4986833,-3.1053980,-1.7433621,-2.1095647
-1.5465792,-0.6038045,2.1330445,3.7435325,1.0933842,0.4512612,1.3326150,2.1565047
0.9444138,1.8852363,5.7852706,6.4470234,3.1447113,4.1749441,3.9982340,5.4925510
6.2727810,5.5464811,9.0799730,8.0959592,4.7970838,8.9512322,6.8201571,8.2942991
6.1979091,4.6676647,6.5248292,6.4593538,3.1463783,7.3017500,5.2471590,5.7147206
-0.5466058,-1.0746690,-0.8438735,0.4840747,-2.1216206,-2.8519453,-2.5758914,-3.2328340
-2.0117536,-2.5756933,-2.9682663,-2.0396011,-3.1612504,-5.9243362,-4.9911844,-5.4017281
-0.5305310,-1.5164882,-2.1774394,-1.2980129,-0.0232984,-1.0453044,-1.5507355,-0.9285085
0.8458731,0.1824612,-0.5547835,-2.1973017,-0.2797126,0.9181310,-0.3006650,0.4583704
4.7266109,2.2265134,2.9990791,-1.0365629,0.8258100,-0.9981997,-1.1508032,-0.7858007
2.8777683,1.1284965,1.9503202,0.0601029,0.9030903,0.3651110,-0.1121560,-0.5528986
-2.8284521,-2.2453509,-2.2941288,-2.3542309,-1.4888983,0.0469087,-1.1535720,-1.8615640
-2.3889342,-2.7313100,-2.0530169,-4.8645502,-3.1656927,-3.1832194,-4.2314981,-3.9966286
-0.8288709,-2.1913233,-0.9490311,-5.2572749,-2.8085020,-1.9324821,-3.3875227,-3.2489535
-2.6729138,-3.9384946,-4.2404224,-4.7203447,-3.4715922,0.1109726,-2.1769252,-2.3810465
-1.4279415,-3.0823285,-4.2218023,-2.4911652,-3.2832785,1.9195960,-1.1540227,-0.1612681
2.3292930,0.6986078,-0.0140243,0.7146653,-0.0693019,7.5210898,3.3534010,5.1683233
5.1582769,2.3260923,2.1207505,1.1263393,1.6449834,9.6514916,4.7069367,6.4012609
7.4204601,2.3119495,2.2641003,-1.5511011,-0.7155088,6.0895709,0.5847204,2.5419320
6.4373137,0.7272012,1.7927941,-1.7936395,-2.7671990,2.9537143,-3.2199020,-0.6925719
4.5795814,-0.3113606,1.9549585,-1.0937690,-4.4008404,3.0480278,-4.1068990,-1.6929860
2.8700359,-0.8188376,-0.1816925,-1.9398082,-5.2858959,4.6217831,-3.1079580,-1.6717993
-1.0551699,-2.7802082,-4.0872792,-2.3610585,-5.4277537,3.8543133,-2.1300726,-0.9010831
-0.8316612,-0.8387945,-1.5821354,-2.0954126,-5.0108472,3.0874963,-0.5177911,0.7559643
2.0783434,3.6040424,4.3111056,1.6701210,0.1442351,4.5833854,2.4328987,2.4171208
-1.3069645,2.8137940,2.3246833,4.7981240,4.7533343,2.2778776,3.2819182,2.3856229
-5.8665424,0.2502096,-2.2890605,1.3594358,3.8539906,-4.7687647,1.4169806,0.0709669
-5.4937845,1.0694082,-0.0411394,0.3086066,4.3627213,-8.0692967,1.5062007,-1.4614453
-5.2023562,1.7403249,1.0474752,4.9744036,7.0398235,-5.2285057,3.8529457,0.2162968
-5.7197707,2.1482371,-0.8932326,7.1329413,7.9061364,-3.4938125,5.3050816,3.0196198
-5.4083715,2.6707044,-0.1573149,5.6130864,8.6224935,-7.2899496,4.1400737,1.9006747
-3.6104697,2.3317565,0.7834185,3.2634639,7.7781787,-9.4091597,2.1535107,-1.6251296
0.6473390,3.0133347,2.7015730,2.4027589,5.8345664,-7.0421320,1.9128322,-1.5192183
-1.1865783,0.2843451,0.9234461,1.5133914,2.4759914,-7.5514338,0.3523066,-1.2839202
-6.4958508,-4.1354224,-4.5089770,0.7186496,-0.8856484,-6.8441738,-1.4838410,-2.3314023
-2.2992801,-1.1592269,-1.1825861,2.0739187,0.2201890,-1.8493354,0.3992900,0.1117661
1.5485021,1.2909707,2.7772139,1.0276172,1.0581763,-1.9957307,1.0123362,1.4590105
-2.7552557,-2.3243069,-1.4697693,-2.6882692,-1.7539883,-3.4970871,-0.6247186,-0.2118002
-2.6773861,-3.3838474,-3.5913711,-4.8203026,-2.7505328,-1.9851876,-1.3891083,-0.8734837
2.1611421,-1.2705902,-1.8158391,-4.3460979,-1.7181561,-1.2059897,-1.9759760,-1.7303411
0.9331103,-1.4498235,-0.7434218,-1.9847274,-2.3928704,0.6282796,-2.2883176,-3.3990164
-2.8538802,-2.8447804,-0.7860195,-0.6128666,-2.5974270,2.2079822,-1.8893540,-3.0518710
0.0572019,-1.1129997,-0.3162457,0.1589676,-0.0988087,2.1766353,-0.9352373,-0.7269167
3.8922544,1.2143362,1.2780443,0.7415228,-0.0156598,1.7526844,-1.2962563,-0.6026777
1.2494595,-0.5767647,0.3648434,-1.2732254,-3.0294509,0.7278584,-2.4476447,-1.7764198
0.3254034,-1.6166779,-0.6783198,-2.5300343,-4.2879654,0.1574510,-2.0747816,-0.4446319
3.2828872,0.0411171,0.9146738,-0.4139861,-4.3221424,0.7942833,-1.5643700,1.0685339
2.3778500,-0.8488586,0.2396416,0.7544464,-3.1425206,2.9296903,-1.1222197,1.3485821
0.9812294,-1.3393136,-1.1030761,-0.0991716,-2.0701947,3.6730543,-1.0713329,0.6305082
3.6048810,1.0957526,0.4855306,0.5756374,-1.3320328,3.8096045,-0.4474143,0.4732580
6.3015447,2.9732866,2.8289718,0.8958534,1.0488574,6.1116706,2.4243209,2.5951095
4.8331073,2.3294987,2.3292233,-0.0979083,1.5183692,5.9877286,2.4741449,2.2605707
1.7471366,0.7484638,-0.0416707,0.3021855,0.0600567,5.5144415,1.2340341,2.1571585
0.9108759,0.2696231,-0.3869092,-0.0316822,-0.0369498,5.4340477,1.6759622,3.7655255
0.3843282,0.1717309,-0.2807691,-0.9989256,-0.4656174,1.6226126,-0.6319515,0.5566079
1.2688609,1.2624275,1.2724246,0.5161482,0.4739100,-0.2045444,-1.8648544,-1.9946685
2.7352270,2.3458183,4.5485331,1.3348354,1.9297983,1.8442502,0.7306660,0.2388771
-0.3885519,-0.3922832,1.2397918,-0.7686408,-0.4208389,0.5129956,0.2757166,0.2372738
-2.6891420,-2.6318271,-4.1431756,-2.2557853,-3.0451599,-2.9138076,-1.7923815,-1.4896596
-1.7665773,-2.1648372,-3.3407508,-2.6789565,-2.4118785,-3.5242032,-1.0937341,-1.1418856
-3.5841177,-2.7272039,-2.3921380,-2.4175229,-0.7168624,-1.1092869,0.9206825,0.8177004
-3.3216000,-2.0250628,-1.5580815,-0.5648981,1.2672189,1.6676675,2.5276169,2.6329469
-0.7877215,-0.0392620,0.1235743,-0.9245512,1.8295661,-1.3919187,0.4896629,-0.0122049
-1.4184727,1.3778174,0.3850469,-1.1780461,2.2143163,-3.4042190,-0.6813086,-2.1929194
-0.8857452,2.7096816,1.5510599,0.3633656,3.0316372,-1.3440285,0.7068634,-1.0923379
-2.1873147,0.1805001,-1.2761203,-1.0264748,0.6210978,-4.6062216,-2.1269036,-3.6155959
-4.6782254,-2.0920725,-3.6280265,-0.7611338,-0.1720652,-5.1790674,-2.6593026,-3.4719182
-1.4258230,0.7840279,0.7579396,1.9027173,1.0248883,-1.6510727,0.5669022,-0.1841805
1.8345252,2.2589719,3.4324952,2.7472535,1.2805307,-1.1105482,0.2622015,-0.7937593
3.6660043,2.8742275,5.1480269,3.3682212,1.6578525,2.0524088,0.7913114,0.7058126
2.1208924,1.1074841,2.1283474,2.2944014,-0.3012790,2.3481139,1.0095329,2.3462546
-4.0660780,-4.0104130,-6.2349278,-1.7902568,-4.0438473,-2.5599242,-1.2468096,0.9774306
-3.5467563,-3.3475345,-4.2740787,-1.9571583,-3.0144640,-3.1201130,-1.0140757,0.7336515
0.9390062,-0.1007487,2.0461860,2.3652783,-0.2327703,-0.0112165,0.2679597,0.5783521
1.3565944,0.0635080,1.2478748,3.0408653,0.0923736,2.1351410,0.9110064,0.5077280
1.6837329,1.1579556,0.4894579,1.2136800,1.0267756,3.3688107,2.2226834,2.3481140
2.2084206,2.1020109,2.3003520,0.7492500,2.2738253,2.3735797,1.5607005,2.6383301
1.4659622,1.0317504,1.9863021,-1.1631961,0.4696516,-0.5309095,-1.1665290,-0.7830541
0.3410794,-0.7900348,-1.9232604,-2.5113599,-0.7937839,-2.3307307,-2.3423992,-3.4891546
0.7690772,-0.4050597,-3.1672164,-1.5719137,-0.5859749,-1.8537580,-1.4620361,-2.5320651
1.9006274,0.9790852,0.3427318,0.5172283,0.6550661,0.0080414,-0.3508851,-0.5124900
0.5979646,0.3003349,1.7648311,1.3046794,2.1775240,2.2906050,1.1747557,1.5454499
1.3427308,0.8477214,1.9190953,-0.1794103,1.8000207,3.2433721,2.8471999,3.3853056
1.8234252,1.1212859,1.2220578,-0.8169317,0.5382267,1.1393033,2.6126844,2.1552244
-2.0382357,-1.3368787,-1.8226037,-0.8726238,0.3706512,-0.6253394,1.3944570,-0.5896062
-2.4820699,-1.1755615,-1.3934435,-0.5029699,-0.4687967,0.4891816,1.2677815,-0.4481971
-1.3315093,-0.3498202,-0.9046288,1.4393372,-1.6716652,-0.3219247,0.2295726,-0.6956823
-2.0176429,-1.2789546,-2.9732681,0.8049065,-1.3237494,-3.0828038,-1.9196382,-2.8551029
-0.6512600,-0.2733259,-2.0517082,-2.0996012,0.1199263,-3.6510407,-2.3722183,-3.0081527
0.9077510,1.5211221,0.1923536,-1.3124558,1.9166149,-1.2842507,-0.3392132,-0.7316302
-0.1939479,1.7419358,2.3038279,0.4114707,1.0914911,-0.8356150,-0.2577826,-0.7835440
-4.8871875,-1.4186512,-0.2895284,-2.0458200,-2.0291948,-4.5407193,-3.7544114,-4.0710736
-6.1517567,-3.0886885,-5.0517141,-2.4316932,-1.4249594,-2.3569844,-1.8274515,-1.8423366
1.1838194,1.8884392,0.7697454,3.6993639,3.5282331,6.0655921,4.8041439,5.2895155
4.6744551,4.5314735,6.7661802,7.2542166,5.2294676,8.9516317,5.9248489,7.6714572
2.7693524,2.7016532,5.0333806,4.0055151,3.1755233,6.9495956,4.3683359,6.1486669
5.1255453,2.6252053,4.8765865,1.1133421,0.9897453,3.4794409,2.8861626,3.2490486
4.2152109,0.2430441,2.5023622,0.1827329,-2.5665361,-3.2473878,-2.1723416,-2.5722309
-0.9116546,-2.9398374,-0.9061397,-0.8418200,-3.0765779,-5.6797254,-4.2868184,-5.0425961
-3.1383336,-2.9736659,-1.3650886,-0.9538534,-0.8875631,-2.5837318,-1.9471865,-2.4782551
-3.4539572,-2.6758263,-3.8401465,-1.1581746,-1.4993965,-2.4230151,-2.0356806,-2.0803492
-0.0711077,-0.0798451,-2.3139772,-1.0935610,-1.0784308,-3.2941175,-2.1816431,-2.4972872
2.5377594,2.2542399,3.0403674,0.0647336,0.3245937,-0.5012768,-0.5151462,-0.3952865
0.7157692,-0.1117983,1.1587829,-0.3007240,-0.7496210,2.2451198,-0.0147871,1.1099330
