-3.9544629,-4.2345270,-4.6103833,-2.1881730,-3.4944842,-4.4001682,-4.8867982,-4.0929057
4.8933214,2.1362105,3.1034748,4.5990719,3.6001204,2.7795147,1.6516722,1.0383705
2.0585077,0.5806103,1.2026290,2.1850185,2.3545581,2.2724420,1.3665288,1.1773478
-0.0859249,-0.7834850,-1.2503669,1.2968397,0.4689201,0.9753537,0.4621916,2.1214768
0.9170723,-0.0128395,1.3991368,2.6087905,2.3534624,-1.6378312,-0.7892915,0.1587747
-1.7299922,-1.3389089,0.5765772,0.2610092,0.4271767,-4.0829682,-2.5079079,-2.9372449
1.7930520,2.2579044,4.9914288,1.8524041,1.4599664,1.6818256,2.5494950,2.1660380
4.6027894,4.1405594,9.3503597,2.9279161,3.2132335,3.8466652,4.2516007,3.2234223
-1.1222134,-0.7575157,2.9682094,-0.9624813,1.1010094,-0.1920437,0.1152855,-2.4392372
-3.3948147,-2.5218238,-1.8277850,-3.2604005,-0.8986080,-0.9235183,-1.3163217,-3.2778159
-1.1079827,-0.5603495,0.0915180,-1.2692069,-0.4729472,-0.5316754,-0.8449497,-1.0857737
-3.9333090,-1.9445137,-2.1519788,-1.5567241,-2.1537454,-3.4197531,-2.2652002,-2.4998067
-2.1520248,-0.5420667,-3.4508978,-0.4548968,-2.2112138,-0.6473693,-0.2220354,-0.5338943
-0.1232871,-0.4270602,-4.0825773,1.1718960,-1.9527302,2.6054468,0.3677389,1.0677904
-0.3672867,-1.5662569,-3.5540834,0.3632542,-1.8001066,0.4696651,-1.5603668,-1.1892882
0.9759472,0.2161478,-0.4560775,0.1955094,-0.0065249,-0.1995367,-1.0384961,-0.7370552
-2.1086015,-1.6535662,-2.4947316,-0.0605757,-0.1050654,0.8732892,-0.7936262,0.7073590
-2.6206622,-3.0271094,-4.1774517,-1.5434093,-0.7504345,-0.6629420,-1.5232261,-0.4117543
1.4210906,-0.2659482,-0.9435454,-3.5226064,-1.0938932,-2.4812430,-1.7594199,-2.3455760
2.9470139,2.1308290,1.4548239,-1.7509287,-0.8686418,-0.2456366,-0.2913124,-1.3889179
1.1908198,2.2755999,0.1217189,2.9084683,-0.3565504,0.5337346,0.7717089,0.4324929
-0.4471115,2.1824660,-1.4425187,4.0877614,0.9713171,-0.0020493,1.7743547,1.1783498
-1.8486852,0.7781738,-2.4132157,0.0555182,-0.2318199,-0.0772823,1.4122282,0.9398682
-0.4490728,0.3231120,-1.1010988,-0.9733320,-1.2913237,0.2779956,1.4127787,1.6658746
1.2413066,1.5231637,1.0143616,-0.1042527,0.0673753,-0.6525124,1.8892898,1.2020806
0.5569096,1.6311284,0.4565203,-2.3171117,-0.6989296,-2.1322729,1.0736809,-0.4997289
-0.4651691,0.4299191,-1.6611830,-1.8046353,-0.8006615,-1.1699678,0.7767495,0.6102325
2.6558702,2.9996127,3.1400866,4.0936134,3.1423228,5.0367652,4.6335717,6.0550381
6.5997011,5.8928138,10.2656039,6.5160622,4.7566668,9.3082745,6.8378981,8.9378658
7.3383392,5.5558655,11.1368063,6.8270247,5.8413438,8.6767982,6.5057860,8.4045624
